,old_1,old_2,old_3,old_4,old_5,new_1,new_2,new_3,new_4,new_5
1039,0.027,0.711175695,0.525232379,0.57572727,0.072340263,,,,,
1040,0.058,0.289494534,0.605735365,0.56791044,0.752337565,,,,,
1041,-0.048,0.46149637,0.756579162,0.581704119,0.770109082,,,,,
1042,0.029,-0.000866263,0.765271196,0.62836429,0.526594539,,,,,
1043,0.082,0.424548852,0.426662922,0.765109506,0.5257346,,,,,
1044,-1.017,0.738112418,0.754269233,0.766463627,0.748589042,,,,,
1045,0.039,0.479173173,0.770020811,0.696936108,0.500692604,,,,,
1046,0.028,0.736579864,0.596747974,0.751712667,0.743656609,,,,,
1047,0.012,0.7216147,0.660828584,0.729404719,0.43245294,,,,,
1048,0.059,0.468006025,0.751230222,0.763681108,0.759638534,,,,,
1049,-0.013,0.70281772,0.518608658,0.764166554,0.746411971,,,,,
1050,0.048,0.524234044,0.716072129,0.763060702,0.718498223,,,,,
1051,0.054,0.498364428,0.775614449,0.761340219,0.531989664,,,,,
1052,-0.061,0.726931939,0.760317324,0.754547027,0.735291791,,,,,
1053,-0.051,0.257556047,0.766145316,0.771196074,0.779165367,,,,,
1054,-0.116,0.392191429,0.622984473,0.543561703,0.746439526,,,,,
1055,0.077,0.661227078,0.738730939,0.765496717,0.768740207,,,,,
1056,0.073,0.708163099,0.774181338,0.706054197,0.775515324,,,,,
1057,0.085,0.413949268,0.775164754,0.586615374,0.732667251,,,,,
1058,0.008,0.665436266,0.504721798,0.4856619,0.744402311,,,,,
1059,0.041,0.736885045,0.747050567,0.743352596,0.784606109,,,,,
1060,0.056,0.382928071,0.742080506,0.756107762,0.760299406,,,,,
1061,0.043,0.516902008,0.61218863,0.775419995,0.537808872,,,,,
1062,0.037,0.678121818,0.592942063,0.615911104,0.738404784,,,,,
1063,0.063,0.516511198,0.602069545,0.725866311,0.777812879,,,,,
1064,0.086,0.683066413,0.76716511,0.732678171,0.747939895,,,,,
1065,0.035,0.374042396,0.755489179,0.497650726,0.773760293,,,,,
1066,0.009,0.518836722,0.771522511,0.467138517,0.747405566,,,,,
1067,0.079,0.7079313,0.764160206,0.702734259,0.760609449,,,,,
1068,-0.013,0.72884867,0.755620153,0.613156004,0.769319472,,,,,
1069,-0.038,0.737440606,0.775829495,0.231358317,0.752900446,,,,,
1070,0.026,0.55787805,0.757195231,0.738543946,0.76805788,,,,,
1071,-0.027,0.587495911,0.504231024,0.74274915,0.774750322,,,,,
1072,-1.406,0.703480882,0.768098772,0.770406252,0.752071081,,,,,
1073,-0.005,0.704967584,0.629600087,0.50417341,0.768877616,,,,,
1074,0.069,0.654539346,0.774064247,0.504051183,0.597626534,,,,,
1075,-0.014,0.728319124,0.731747171,0.531779734,0.697991732,,,,,
1076,-0.065,0.286582699,0.754154269,0.7395497,0.633348832,,,,,
1077,0.085,0.606723263,0.486071299,0.779150675,0.575709676,,,,,
1078,0.061,0.503488036,0.749068162,0.738728977,0.484501499,,,,,
1079,0.067,0.709379003,0.381490464,0.732783813,0.737329985,,,,,
1080,0.006,0.496319774,0.770040775,0.754664543,0.736898198,,,,,
1081,0.054,0.585495067,0.756021533,0.764062535,0.768253419,,,,,
1082,-0.024,0.724866734,0.756882492,0.759745714,0.7783837,,,,,
1083,0.026,0.289353189,0.715529264,0.49858239,0.738479438,,,,,
1084,0.005,0.48931122,0.649342981,0.774953797,0.458532628,,,,,
1085,0.014,0.752975174,0.767036937,0.624303536,0.778695332,,,,,
1086,0.059,0.50373005,0.626412503,0.773799302,0.768695964,,,,,
1087,0.109,0.49215936,0.774256548,0.473400222,0.779127596,,,,,
1088,0.057,0.542452161,0.749174181,0.669434957,0.723856502,,,,,
1089,0.065,0.441376619,0.501316385,0.760943638,0.664970781,,,,,
1090,0.057,0.644534102,0.762832527,0.759663959,0.747230575,,,,,
1091,0.115,0.381903937,0.76537636,0.766137212,0.518348302,,,,,
1092,0.011,0.205896529,0.750988708,0.746716879,0.478762274,,,,,
1093,0.084,0.717286361,0.506672361,0.763282655,0.650472916,,,,,
1094,0.062,0.757004495,0.519508911,0.70363135,0.751326693,,,,,
1095,0.006,0.656978224,0.751478375,0.68000653,0.653146491,,,,,
1096,-0.007,0.398716097,0.376047127,0.612910885,0.752653152,,,,,
1097,0.055,0.037658447,0.748453903,0.626602535,0.767292737,,,,,
1098,0.059,-0.705743003,0.533586493,0.587342351,0.487217953,,,,,
1099,0.063,0.261486551,0.52146256,0.767722836,0.764372353,,,,,
1100,-0.959,0.642228833,0.759338768,0.74949306,0.777122966,,,,,
1101,-0.029,0.511607792,0.579467729,0.771551312,0.732219863,,,,,
1102,0.072,0.63893883,0.758450031,0.514908195,0.417623575,,,,,
1103,0.057,0.173916483,0.730621213,0.73997021,0.59219946,,,,,
1104,0.074,0.722043415,0.721247667,0.731968681,0.751926907,,,,,
1105,0.07,0.736758849,0.761766649,0.767144517,0.305201431,,,,,
1106,0.059,0.496215125,0.641858682,0.757975073,0.55319068,,,,,
1107,0.05,0.223410291,0.776377684,0.763853779,0.553663955,,,,,
1108,0.035,0.630783568,0.639090324,0.711398445,0.575926279,,,,,
1109,0.049,0.742589293,0.759633,0.649405124,0.769698321,,,,,
1110,0.089,0.716392123,0.516520788,0.764890761,0.736338939,,,,,
1111,-0.014,0.714437703,0.705968115,0.775121666,0.762465914,,,,,
1112,0.032,0.736752963,0.446322965,0.760978109,0.750320756,,,,,
1113,0.097,0.505483907,0.625370318,0.758999401,0.749441318,,,,,
1114,0.093,0.73741263,0.741597484,0.34272256,0.562602577,,,,,
1115,0.039,0.55654171,0.537173654,0.520211482,0.597050578,,,,,
1116,0.024,0.741317357,0.763260871,0.749575525,0.770551744,,,,,
1117,0.071,0.726255018,0.731583357,0.425514493,0.756267149,,,,,
1118,0.064,0.528199554,0.526193249,0.521401706,0.740568915,,,,,
1119,0.063,0.678498926,0.775409134,0.652488199,0.741300648,,,,,
1120,0.072,-0.255264076,0.760852567,0.776454728,0.754516369,,,,,
1121,0.034,0.75905762,0.748079511,0.672960819,0.745256573,,,,,
1122,0.042,0.683711589,0.767457031,0.747750909,0.694834869,,,,,
1123,-0.02,0.752596044,0.761001273,0.476017434,0.714116882,,,,,
1124,0.098,0.50500058,0.570571012,0.650669683,0.559283764,,,,,
1125,0.068,0.732738766,0.764983219,0.762143131,0.761165466,,,,,
1126,0.041,0.308420746,0.764272849,0.760042749,0.713756695,,,,,
1127,-0.017,0.374151183,0.776927872,0.571948179,0.507223261,,,,,
1128,0.115,0.416063696,0.421200326,0.758445741,0.498459231,,,,,
1129,0.049,0.639722407,0.754665464,0.509157633,0.7842171,,,,,
1130,-0.062,0.746102807,0.69710202,0.753485779,0.674102589,,,,,
1131,0.078,0.61443425,0.744700601,0.769372164,0.758099453,,,,,
1132,0.033,0.704967561,0.332011936,0.557388116,0.768881126,,,,,
1133,0.066,0.495540622,0.636465835,0.538809161,0.426489571,,,,,
1134,0.041,0.152542584,0.599049022,-0.299075199,0.602900583,,,,,
1135,0.044,0.671105342,0.765291823,0.519574546,0.508488735,,,,,
1136,0.052,0.504247073,-0.316792779,0.030031529,0.765384133,,,,,
1137,-0.032,0.492480012,0.73726011,0.490269943,0.586104369,,,,,
1138,0.053,0.51236025,0.764767031,0.772494897,0.504686727,,,,,
1139,-0.004,0.755785078,0.755285503,0.775720811,0.732193792,,,,,
1140,0.034,0.013916761,0.771877162,0.760189107,0.774791569,,,,,
1141,0.069,0.261283042,0.685924686,0.726729084,0.739511572,,,,,
1142,0.07,0.684735136,0.737273439,0.767391732,0.724993332,,,,,
1143,0.101,0.688563487,0.770428578,0.767328853,0.422109191,,,,,
1144,0.096,0.455951086,0.75068785,0.763263819,0.770344199,,,,,
1145,-0.84,0.608537607,0.755901714,0.778498687,0.532482096,,,,,
1146,0.029,0.503372323,0.77345012,0.764500856,0.586566625,,,,,
1147,-0.804,0.712707245,0.529404612,0.74460085,0.766125643,,,,,
1148,0.021,0.730973625,0.622434142,0.551731152,0.528224454,,,,,
1149,-0.029,0.481199275,0.483919169,0.761688727,0.757643152,,,,,
1150,-0.039,0.54573209,0.575354158,0.754763614,0.769903746,,,,,
1151,0.021,0.414788586,0.751937575,0.661484084,0.756896433,,,,,
1152,-0.003,0.732936725,0.751545584,0.759567456,0.480009067,,,,,
1153,-0.067,0.709024104,0.407326959,0.745462805,0.762485958,,,,,
1154,0.038,,0.747882872,0.757545331,0.763784481,,,,,
1155,0.074,,0.75421946,0.773854523,0.768413364,,,,,
1156,0.037,,0.759115166,0.533432002,0.751311959,,,,,
1157,0.058,,0.773844086,0.758595438,0.746807561,,,,,
1158,0.03,,0.709719945,0.751225165,0.610811731,,,,,
1159,0.069,,0.533191036,0.551164611,0.758305157,,,,,
1160,0.043,,0.549280218,0.486788981,0.781516967,,,,,
1161,0.077,,0.307909459,0.754373434,0.702843324,,,,,
1162,0.078,,0.754753954,0.525954614,0.764163362,,,,,
1163,-0.012,,0.719028556,0.753877864,0.749992704,,,,,
1164,-0.602,,0.750953015,0.753968544,0.568760851,,,,,
1165,0.037,,0.618801856,0.718948628,0.777693998,,,,,
1166,0.06,,0.620725825,0.752578468,0.380929772,,,,,
1167,0.07,,0.74484548,0.757612121,0.511981317,,,,,
1168,-0.031,,0.777827139,0.783459858,0.778854138,,,,,
1169,0.078,,0.786319435,0.769376175,0.705317732,,,,,
1170,0.06,,0.748013934,0.412324691,0.739687551,,,,,
1171,-0.909,,0.780680147,0.325650211,0.514967169,,,,,
1172,-0.033,,0.735708926,,0.757459469,,,,,
1173,0.089,,0.535554873,,0.757182545,,,,,
1174,0.021,,0.71639406,,0.763738766,,,,,
1175,0.056,,0.756859475,,0.530665282,,,,,
1176,0.082,,0.768255537,,0.76039136,,,,,
1177,0.021,,0.591805044,,0.668488506,,,,,
1178,0.037,,0.759694245,,0.631508472,,,,,
1179,0.062,,0.475076473,,0.776937469,,,,,
1180,0.032,,0.742752954,,0.775670888,,,,,
1181,0.079,,0.568802885,,0.648199095,,,,,
1182,0.02,,0.764750372,,0.715668223,,,,,
1183,-0.047,,0.774125934,,0.742953534,,,,,
1184,0.051,,0.701003229,,0.517302179,,,,,
1185,0.054,,0.639488259,,0.709249142,,,,,
1186,-0.985,,0.758481698,,0.763206395,,,,,
1187,-0.033,,0.518051915,,0.743698906,,,,,
1188,0.022,,0.746238806,,0.542130225,,,,,
1189,-0.051,,0.75842159,,0.727076803,,,,,
1190,0.075,,0.737004083,,0.753808854,,,,,
1191,-0.044,,0.764822527,,0.738126102,,,,,
1192,0.035,,0.67525445,,0.628588446,,,,,
1193,-0.009,,0.778371062,,0.751538135,,,,,
1194,0.007,,0.623122178,,0.71108614,,,,,
1195,0.039,,0.767617274,,0.73330404,,,,,
1196,0.109,,0.639137464,,0.750808955,,,,,
1197,0.053,,0.765187928,,0.763725302,,,,,
1198,0.11,,0.752040912,,0.773490173,,,,,
1199,0.078,,0.760134605,,0.492590354,,,,,
1200,0.027,,0.773079066,,0.519120909,,,,,
1201,-0.016,,0.725473126,,0.59222014,,,,,
1202,-0.047,,0.46013839,,0.731000809,,,,,
1203,0.091,,0.775602,,0.772362051,,,,,
1204,-1.033,,0.710790107,,0.719450128,,,,,
1205,0.084,,0.748032789,,0.762151638,,,,,
1206,0.026,,0.527441756,,0.752369468,,,,,
1207,-0.061,,0.726364524,,0.262434554,,,,,
1208,-0.015,,0.77857945,,0.755300298,,,,,
1209,0.046,,0.710820979,,0.764509025,,,,,
1210,-0.891,,0.775453418,,0.682401198,,,,,
1211,0.012,,0.734858451,,0.761801298,,,,,
1212,0.017,,0.244416887,,0.750467127,,,,,
1213,0.04,,0.773251874,,0.459691099,,,,,
1214,-0.084,,0.765621136,,0.539262049,,,,,
1215,0.041,,0.716338112,,0.760133351,,,,,
1216,0.051,,0.775668685,,0.517821884,,,,,
1217,0.019,,0.751459231,,0.567971665,,,,,
1218,0.039,,0.746838882,,0.755559561,,,,,
1219,0.005,,0.587684579,,0.540940113,,,,,
1220,0.002,,0.53863887,,0.737187942,,,,,
1221,0.018,,0.551969811,,0.779817035,,,,,
1222,0.072,,0.756832406,,0.750835613,,,,,
1223,0.02,,0.615005474,,0.769306572,,,,,
1224,0.003,,0.778213558,,0.551277456,,,,,
1225,-0.018,,0.50424503,,0.728648679,,,,,
1226,0.031,,0.510073762,,0.525591621,,,,,
1227,-0.927,,0.771605587,,0.735124195,,,,,
1228,0.057,,0.560837192,,0.755949927,,,,,
1229,0.057,,0.779454358,,0.774735753,,,,,
1230,0.089,,0.737388092,,0.767444335,,,,,
1231,-0.007,,0.752285085,,0.754306957,,,,,
1232,0.007,,0.76124073,,0.758867294,,,,,
1233,0.002,,0.58039878,,0.485293169,,,,,
1234,-0.017,,0.753345275,,0.773184351,,,,,
1235,-0.007,,0.772668664,,0.511640396,,,,,
1236,0.017,,0.745265947,,0.448219199,,,,,
1237,0.011,,0.42099095,,0.781035566,,,,,
1238,0.049,,0.737515745,,0.75538335,,,,,
1239,0.03,,0.281633778,,0.762991548,,,,,
1240,0.072,,0.776174919,,0.516386447,,,,,
1241,-0.031,,0.530286173,,0.763419891,,,,,
1242,0.023,,0.766005661,,0.754498095,,,,,
1243,0.046,,0.776386305,,0.761756217,,,,,
1244,0.016,,0.747689463,,0.752561266,,,,,
1245,-0.01,,0.479868995,,0.547793788,,,,,
1246,0.078,,0.746922454,,0.75708301,,,,,
1247,-0.017,,0.767207489,,0.771320708,,,,,
1248,-0.036,,0.302406345,,0.428311403,,,,,
1249,-0.039,,0.750985657,,0.742232546,,,,,
1250,-0.027,,0.748961602,,0.746533182,,,,,
1251,0.09,,0.398026919,,0.751734131,,,,,
1252,-0.005,,0.617194056,,0.753527926,,,,,
1253,0.04,,0.500696522,,0.762669257,,,,,
1254,-0.06,,0.743166259,,0.75450855,,,,,
1255,-0.007,,0.755948762,,0.700453837,,,,,
1256,-0.13,,0.773288859,,0.766768651,,,,,
1257,0.104,,0.532065124,,0.746018908,,,,,
1258,0.048,,0.751670305,,0.532187517,,,,,
1259,-0.083,,0.612475686,,0.658924283,,,,,
1260,0.037,,0.511112652,,0.671266261,,,,,
1261,0.038,,0.765184188,,0.778194366,,,,,
1262,-0.999,,0.765015687,,0.766781731,,,,,
1263,0.038,,0.758909003,,0.768230676,,,,,
1264,0.064,,0.593325166,,0.748968579,,,,,
1265,0.101,,0.754303546,,0.765332658,,,,,
1266,0.012,,0.778455628,,0.367745605,,,,,
1267,0.025,,0.429283832,,0.383848931,,,,,
1268,0.051,,0.666431535,,0.7574538,,,,,
1269,0.011,,0.742881957,,0.517741615,,,,,
1270,0.002,,0.493881513,,0.773417413,,,,,
1271,0.077,,0.622968378,,0.734332898,,,,,
1272,0.037,,0.658073091,,0.497259431,,,,,
1273,0.029,,0.779738858,,0.366825843,,,,,
1274,-0.93,,0.773464324,,0.718936137,,,,,
1275,0.027,,0.776354051,,0.753793937,,,,,
1276,-0.012,,0.755415998,,0.328857299,,,,,
1277,0.079,,0.688221756,,0.764299621,,,,,
1278,-0.047,,0.766621931,,0.506239609,,,,,
1279,0.067,,0.68123411,,0.758241717,,,,,
1280,-0.011,,0.770475967,,0.762629099,,,,,
1281,0.077,,0.585121101,,0.469210388,,,,,
1282,0.053,,0.764264731,,0.769580445,,,,,
1283,0.088,,0.732134096,,0.582560972,,,,,
1284,0.04,,0.747420973,,0.774052242,,,,,
1285,0.083,,0.627916161,,0.771966585,,,,,
1286,0.052,,0.710524042,,0.736455372,,,,,
1287,0.041,,0.769806912,,0.772831357,,,,,
1288,0.099,,0.702271901,,0.747129891,,,,,
1289,0.074,,0.758939857,,0.767450662,,,,,
1290,-0.968,,0.767106917,,0.769130706,,,,,
1291,0.039,,0.736963324,,0.651226357,,,,,
1292,0.007,,0.617049402,,0.749114298,,,,,
1293,0.06,,0.511345417,,0.76217478,,,,,
,,,0.781253044,,0.223265363,,,,,
,,,0.736830081,,0.762838963,,,,,
,,,0.775513975,,0.763619367,,,,,
,,,0.776433011,,0.74303559,,,,,
,,,0.786010229,,0.767191892,,,,,
,,,0.587538212,,0.659413914,,,,,
,,,0.759926702,,0.516033854,,,,,
,,,0.760234225,,0.746130416,,,,,
,,,0.637546627,,0.781814796,,,,,
,,,0.724431342,,0.741197149,,,,,
,,,0.730842588,,0.757869227,,,,,
,,,0.479428902,,0.767684931,,,,,
,,,0.784207675,,0.753744404,,,,,
,,,0.383611183,,0.757908187,,,,,
,,,0.744877812,,0.747127748,,,,,
,,,0.765982185,,0.742123247,,,,,
,,,0.529728261,,0.763093698,,,,,
,,,0.536139869,,0.753608204,,,,,
,,,0.760032099,,0.426030561,,,,,
,,,0.601942882,,0.780128223,,,,,
,,,0.663064869,,0.727480023,,,,,
,,,0.001318096,,0.751873459,,,,,
,,,0.765637172,,0.624254504,,,,,
,,,0.627627468,,0.753818721,,,,,
,,,0.581346396,,0.75859095,,,,,
,,,0.754358486,,0.716186549,,,,,
,,,0.768686641,,0.568451207,,,,,
,,,0.761916503,,0.742310135,,,,,
,,,0.785210398,,0.785578618,,,,,
,,,0.247007088,,0.775257424,,,,,
,,,0.733992704,,0.771983704,,,,,
,,,0.631738254,,0.550735833,,,,,
,,,0.554167176,,0.787487313,,,,,
,,,0.688041342,,0.769989708,,,,,
,,,0.522020065,,0.774454464,,,,,
,,,0.782375864,,0.53179798,,,,,
,,,0.439569822,,0.779359351,,,,,
,,,0.563018517,,0.762267485,,,,,
,,,0.772831533,,0.765326924,,,,,
,,,0.665875297,,0.765755055,,,,,
,,,0.783432251,,0.693567833,,,,,
,,,0.661518327,,0.616978264,,,,,
,,,0.609205647,,0.768094952,,,,,
,,,0.753147491,,0.745545572,,,,,
,,,0.781105548,,0.491176046,,,,,
,,,0.506723371,,0.775319513,,,,,
,,,0.780922758,,0.741129768,,,,,
,,,0.754330411,,0.745184113,,,,,
,,,0.783174849,,0.749652976,,,,,
,,,0.525608162,,0.779390658,,,,,
,,,0.437428472,,0.774408939,,,,,
,,,0.765556649,,0.743964751,,,,,
,,,0.737636905,,0.550694011,,,,,
,,,0.513613458,,0.519320577,,,,,
,,,0.734717336,,0.760896798,,,,,
,,,0.362782983,,0.779149686,,,,,
,,,0.596577495,,0.794935038,,,,,
,,,0.607118771,,0.760906911,,,,,
,,,0.628435742,,0.76346713,,,,,
,,,0.739848416,,0.766148568,,,,,
,,,0.491199832,,0.499125319,,,,,
,,,0.510602672,,0.733076176,,,,,
,,,0.545519969,,0.736652592,,,,,
,,,0.737618797,,0.750799692,,,,,
,,,0.767329375,,0.732242177,,,,,
,,,0.724876289,,0.762139738,,,,,
,,,0.696386341,,0.764976735,,,,,
,,,0.768423522,,0.741673809,,,,,
,,,0.749433374,,0.699378887,,,,,
,,,0.719476714,,0.760578386,,,,,
,,,0.767939535,,0.801610725,,,,,
,,,0.480568272,,0.684990087,,,,,
,,,0.642525934,,0.529404486,,,,,
,,,0.54898696,,0.781456855,,,,,
,,,0.749895978,,0.722427095,,,,,
,,,0.529637701,,0.754621467,,,,,
,,,0.263398449,,0.754072473,,,,,
,,,0.600181444,,0.777959804,,,,,
,,,0.608915921,,0.761862334,,,,,
,,,0.762257892,,0.741235408,,,,,
,,,,,0.761236738,,,,,
,,,,,0.626183727,,,,,
,,,,,0.534490224,,,,,
,,,,,0.750531753,,,,,
,,,,,0.766528467,,,,,
,,,,,0.505426552,,,,,
,,,,,0.509268373,,,,,
,,,,,0.774350657,,,,,
,,,,,0.758106269,,,,,
,,,,,0.761412575,,,,,
,,,,,0.562775546,,,,,
,,,,,0.549104905,,,,,
,,,,,0.769548491,,,,,
,,,,,0.740664617,,,,,
,,,,,0.605611823,,,,,
,,,,,0.777390992,,,,,
,,,,,0.767286199,,,,,
,,,,,0.106028151,,,,,
,,,,,0.776375751,,,,,
,,,,,0.53040354,,,,,
,,,,,0.509971528,,,,,
,,,,,0.707868256,,,,,
,,,,,0.780589156,,,,,
,,,,,0.760536917,,,,,
,,,,,0.564055618,,,,,
,,,,,0.754299213,,,,,
,,,,,0.771692508,,,,,
,,,,,0.766714006,,,,,
,,,,,0.785170121,,,,,
,,,,,0.54116108,,,,,
,,,,,0.696474704,,,,,
,,,,,0.754087268,,,,,
,,,,,0.752327922,,,,,
,,,,,0.738015704,,,,,
,,,,,0.758676413,,,,,
,,,,,0.733990989,,,,,
,,,,,0.770842716,,,,,
,,,,,0.77658794,,,,,
,,,,,0.781443522,,,,,
,,,,,0.769075384,,,,,
,,,,,0.76476145,,,,,
,,,,,0.772647614,,,,,
,,,,,0.676178596,,,,,
,,,,,0.776583271,,,,,
,,,,,0.765388032,,,,,
,,,,,0.758145864,,,,,
,,,,,0.788717421,,,,,
,,,,,0.755590893,,,,,
,,,,,0.782983951,,,,,
,,,,,0.760699115,,,,,
,,,,,0.488876203,,,,,
,,,,,0.505600537,,,,,
,,,,,0.532167915,,,,,
,,,,,0.770542161,,,,,
,,,,,0.548221689,,,,,
,,,,,0.778473627,,,,,
,,,,,0.764204334,,,,,
,,,,,0.740567108,,,,,
,,,,,0.538729182,,,,,
,,,,,0.749883569,,,,,
,,,,,0.755674763,,,,,
,,,,,0.677317071,,,,,
,,,,,0.763700843,,,,,
,,,,,0.732914226,,,,,
,,,,,0.716978681,,,,,
,,,,,0.750772295,,,,,
,,,,,0.758724995,,,,,
,,,,,0.423152995,,,,,
,,,,,0.563243795,,,,,
,,,,,0.75027025,,,,,
,,,,,0.753170303,,,,,
,,,,,0.774152045,,,,,
,,,,,0.547130954,,,,,
,,,,,0.763754574,,,,,
,,,,,0.713818572,,,,,
,,,,,0.745700433,,,,,
,,,,,0.76494253,,,,,
,,,,,0.784484703,,,,,
,,,,,0.751746056,,,,,
,,,,,0.572948885,,,,,
,,,,,0.753760686,,,,,
,,,,,0.760682929,,,,,
,,,,,0.7681801,,,,,
,,,,,0.779594816,,,,,
,,,,,0.53379389,,,,,
,,,,,0.772722141,,,,,
,,,,,0.768708686,,,,,
,,,,,0.78407622,,,,,
,,,,,0.693586187,,,,,
,,,,,0.769507936,,,,,
,,,,,0.69800981,,,,,
,,,,,0.417855537,,,,,
,,,,,0.757734408,,,,,
,,,,,0.72502044,,,,,
,,,,,0.338533062,,,,,
,,,,,0.734352059,,,,,
,,,,,0.75975161,,,,,
,,,,,0.520043569,,,,,
,,,,,0.779873924,,,,,
,,,,,0.77565489,,,,,
,,,,,0.73379309,,,,,
,,,,,0.769739554,,,,,
,,,,,0.766323276,,,,,
,,,,,0.758852057,,,,,
,,,,,0.76111368,,,,,
,,,,,0.783862919,,,,,
,,,,,0.657567727,,,,,
,,,,,0.75516892,,,,,
